"3744","15016","1"
"3744","15003","1"
"3744","14333","2"
"12518","21437","1"
"3744","16004","3"
"12518","3318","1"
"12518","21411","1"
"3744","15994","1"
"12518","19821","1"
"12518","14311","1"
"3744","11464","1"
"3744","11465","1"
"3744","21437","4"
"3744","20999","3"
"3744","18166","2"
"3744","21422","1"
"3744","21397","3"
"3744","15560","1"
"3744","16909","3"
"3744","21193","1"
"3744","21175","8"
"4808","3318","3"
"3744","18799","1"
"3744","18800","4"
"12629","21441","6"
"12629","21428","2"
"3744","20741","2"
"3744","20735","3"
"12629","20999","1"
"3744","19960","1"
"12149","20735","1"
"3744","20549","1"
"3744","20392","1"
"3744","11542","3"
"3508","21442","24"
"3744","11545","1"
"12629","21430","1"
"12629","21419","1"
"12629","9767","1"
"12633","14327","6"
"3744","19731","1"
"3744","13725","1"
"3744","17082","1"
"3744","19324","2"
"3508","8230","1"
"3744","16734","2"
"12629","21355","1"
"12629","21342","1"
"12629","21340","1"
"12629","21330","1"
"3744","19041","1"
"12629","16419","1"
"12629","16785","1"
"12629","21107","1"
"12629","15127","1"
"12629","4393","1"
"3508","21441","1"
"12629","17209","1"
"3744","18876","1"
"3744","16662","1"
"3744","18538","1"
"3744","18537","1"
"3744","15832","1"
"3744","18405","1"
"3744","18403","3"
"3744","18268","1"
"3744","14436","5"
"3744","14440","1"
"3744","18096","1"
"3744","18093","1"
"3744","20915","3"
"3744","21426","1"
"9534","21428","10"
"9534","21341","1"
"9534","21016","1"
"10667","19126","3"
"9534","18171","1"
"9534","21437","2"
"4427","20915","2"
"4427","21410","1"
"9534","4024","1"
"9534","13713","2"
"9534","21107","10"
"9534","21186","1"
"9534","19387","1"
"9534","21293","2"
"9534","21225","2"
"9534","21224","1"
"9534","21227","1"
"9534","21231","4"
"9681","21441","1"
"9681","3324","1"
"9681","20915","1"
"9681","21435","1"
"9681","21431","1"
"9681","21418","1"
"9681","21410","1"
"9681","4024","1"
"9681","9767","1"
"12435","21438","1"
"672","15030","3"
"672","15027","2"
"672","14762","2"
"672","14785","1"
"672","21441","1"
"672","20999","1"
"672","21428","1"
"672","21406","1"
"672","21382","1"
"672","17567","1"
"672","21342","1"
"672","21341","1"
"672","16326","1"
"9995","21441","1"
"9995","21438","1"
"9995","3318","1"
"11766","7763","1"
"3744","21106","1"
"3744","3320","1"
"9329","21439","1"
"2155","21438","1"
"2155","21150","1"
"8881","21442","1"
"12634","21388","1"
"12520","21361","1"
"12520","21418","1"
"12520","21395","1"
"8620","16909","2"
"9534","19067","2"
"9534","21424","2"
"12632","21443","5"
"9995","21443","1"
"12635","17552","1"
"12635","21441","2"
"12635","3315","1"
"12635","20989","1"
"12635","21435","1"
"12635","12737","1"
"12635","21381","1"
"12635","21379","1"
"9438","20182","1"
"9438","19123","1"
"9438","16972","1"
"9438","21386","1"
"9438","20759","1"
"4","21385","1"
"4","21438","1"
"12619","21433","1"
"7394","21444","5"
"3393","21406","1"
"3393","21444","1"
"3744","21444","1"
"9007","18932","2"
"9007","16121","1"
"9007","14213","1"
"9007","14192","1"
"9007","14037","1"
"3744","16733","5"
"7394","20587","1"
"7394","19117","1"
"7394","21445","6"
"7394","21385","1"
"7394","21441","1"
"7394","21437","1"
"12627","21446","7"
"12627","21447","3"
"12627","12672","1"
"12627","21448","3"
"5276","20915","1"
"5552","6520","2"
"5552","6317","1"
"5552","6321","2"
"5552","6319","1"
"5552","6322","1"
"5552","6519","1"
"5552","6518","1"
"5552","6516","1"
"5552","6515","1"
"5552","6514","1"
"5552","6513","1"
"5552","6511","1"
"5552","6509","1"
"5552","6324","1"
"5552","6325","1"
"5552","6506","1"
"5552","6504","1"
"5552","6500","1"
"5552","6493","1"
"5552","6488","1"
"5552","6433","1"
"5552","6431","1"
"5552","6430","1"
"5552","6428","1"
"5552","6427","1"
"5552","6425","2"
"5552","6424","1"
"5552","6423","1"
"5552","6327","1"
"5552","6326","1"
"5552","21449","5"
"5552","21450","1"
"5552","21451","3"
"6849","12836","5"
"5552","21452","1"
"5552","21453","2"
"5552","21454","4"
"10255","21453","1"
"10255","21450","2"
"10255","21441","1"
"10255","18864","1"
"10069","20978","1"
"10069","20979","1"
"10255","15112","1"
"10255","21388","1"
"9869","21451","1"
"10069","21455","3"
"11646","21454","1"
"11646","21453","1"
"12637","21455","1"
"9534","21445","2"
"9534","21421","1"
"12638","21453","1"
"9534","21340","3"
"9534","15126","1"
"9534","15127","1"
"9534","15142","1"
"5482","10627","1"
"9534","20793","1"
"12638","21456","11"
"12638","21455","1"
"9534","21249","1"
"9534","5728","1"
"9534","5732","3"
"12637","21457","1"
"12637","21458","1"
"12637","21459","1"
"12637","21460","1"
"10304","21355","1"
"10304","20803","1"
"3744","21453","1"
"9534","19189","4"
"10304","21450","1"
"3744","21406","3"
"9534","18074","1"
"3744","21058","1"
"9438","16366","2"
"9438","13938","2"
"3744","16002","3"
"3744","16008","1"
"3744","12545","1"
"9534","6450","5"
"9534","6451","2"
"9157","21458","1"
"9157","21457","1"
"3744","21457","1"
"6544","20851","1"
"3744","15027","1"
"12639","21432","1"
"12639","21425","1"
"12639","13092","1"
"12639","15225","1"
"12639","15748","1"
"12639","21289","1"
"12640","21436","1"
"12640","21455","1"
"12640","20228","1"
"2500","18353","1"
"12641","21435","1"
"12641","21461","4"
"12641","21462","3"
"12642","20416","1"
"1714","21357","1"
"1714","21420","1"
"6849","21426","18"
"6849","21425","9"
"6849","21424","2"
"6849","7043","1"
"6849","15002","1"
"6849","15527","2"
"6849","18164","2"
"6849","13858","1"
"6849","13857","1"
"12643","21432","2"
"12643","21431","2"
"12643","14282","1"
"12643","597","1"
"12643","21463","6"
"12643","21461","1"
"12643","21436","1"
"12643","21425","1"
"12643","3328","1"
"4159","21435","1"
"12644","21001","1"
"12644","21249","1"
"12644","21463","1"
"12644","21436","1"
"12644","21427","1"
"12644","21464","2"
"12644","21465","1"
"12644","20645","1"
"12644","21466","3"
"12644","21467","1"
"12644","21468","3"
"12644","21469","1"
"12644","21144","1"
"12578","20917","1"
"9773","17732","1"
"6849","21458","1"
"6849","21454","1"
"6849","21444","3"
"6849","21396","1"
"4451","17945","1"
"4451","15898","1"
"4451","15620","1"
"6849","21295","1"
"2712","19146","1"
"8626","21301","9"
"8626","21178","3"
"8626","15804","2"
"8626","15803","2"
"9290","17732","1"
"12643","21467","1"
"5209","7226","1"
"5209","21450","1"
"12646","20915","1"
"10526","19011","1"
"10526","19013","1"
"10526","19008","1"
"10526","19007","1"
"10526","19006","1"
"10526","19012","4"
"10526","21406","1"
"9261","14070","1"
"12647","20915","1"
"11468","3320","1"
"11468","3335","2"
"2","3315","1"
"9513","21470","7"
"9513","20915","1"
"12627","21471","5"
"12627","21472","1"
"12627","21473","1"
"12627","21474","5"
"12648","20915","1"
"12648","21037","1"
"12648","20991","1"
"12648","20735","1"
"12627","8718","1"
"12627","21475","3"
"12648","19496","1"
"12648","21198","1"
"12648","17988","1"
"12627","21476","1"
"12627","21477","7"
"12627","21478","1"
"12627","21479","1"
"12627","21480","1"
"12627","21481","2"
"12627","21482","1"
"6600","21482","1"
"6600","21483","1"
"6600","21484","1"
"6600","21481","1"
"6600","21480","1"
"6600","21485","2"
"6600","21486","1"
"12627","21487","2"
"6600","21488","1"
"6600","21489","4"
"6600","21490","1"
"6600","21491","1"
"12627","21492","2"
"6600","21493","1"
"6600","21494","2"
"6600","21495","1"
"12627","21496","1"
"6600","21497","3"
"12627","21498","4"
"4","21496","1"
"12641","10640","1"
"12641","14465","1"
"8626","21487","1"
"8626","19106","1"
"12629","21017","1"
"12629","20915","1"
"12629","21499","3"
"12629","21500","1"
"3744","21470","3"
"3744","12737","1"
"12629","21501","4"
"12629","21502","1"
"9361","21470","3"
"12629","21503","9"
"9361","21156","1"
"9361","21155","4"
"12629","21504","8"
"9361","21027","2"
"12629","21505","10"
"9361","21028","1"
"9361","21029","2"
"12629","21506","2"
"12629","21507","3"
"12629","21497","1"
"12629","21388","1"
"12629","21341","1"
"12629","21092","3"
"12629","21016","1"
"9361","21443","1"
"9361","21166","2"
"9361","20977","2"
"7099","19401","1"
"7099","9082","1"
"7099","21425","5"
"7099","21421","1"
"9361","18181","1"
"9361","21292","2"
"7099","21422","1"
"9361","20833","1"
"7099","21432","1"
"9361","19525","2"
"7099","21423","3"
"9361","21207","4"
"9361","21042","1"
"9361","20403","2"
"9361","20197","1"
"8626","21155","8"
"12629","21498","1"
"2","20915","1"
"2","21466","2"
"2","21420","1"
"9361","20794","2"
"9361","19522","1"
"9361","19356","2"
"10824","21153","1"
"10824","21381","1"
"10824","21388","1"
"10824","20708","1"
"10824","20813","2"
"10824","20814","2"
"2","19315","1"
"6849","21470","2"
"4427","21504","1"
"4427","18165","4"
"9310","18166","1"
"9310","19067","1"
"9310","21507","1"
"9310","21506","3"
"9310","21502","1"
"9310","21501","1"
"9310","21200","5"
"9310","21199","6"
"9310","21198","8"
"9310","21197","3"
"9534","18509","2"
"9310","21130","2"
"9310","20926","5"
"9310","21107","2"
"12651","18959","3"
"12651","20686","2"
"9310","20563","1"
"12651","18944","2"
"12651","17483","2"
"12651","20070","2"
"12651","16299","2"
"9310","19610","2"
"12651","6609","1"
"12651","20929","16"
"12651","21311","1"
"9534","18466","1"
"9310","18799","1"
"12651","18538","8"
"12651","18166","3"
"12651","19067","5"
"9310","18559","3"
"12651","21432","20"
"9310","18562","1"
"12651","14219","1"
"12651","14663","4"
"9310","16637","1"
"9310","18824","1"
"12651","21407","5"
"9310","21120","1"
"12651","20931","4"
"12651","16513","4"
"9310","21127","1"
"12651","16511","3"
"9662","21209","1"
"12651","4592","1"
"4427","13704","1"
"9662","17636","1"
"4427","13705","2"
"4427","15931","1"
"4427","8988","1"
"12651","16464","1"
"4427","7207","1"
"4427","21107","3"
"9662","21497","1"
"12651","16098","18"
"12651","19236","3"
"12651","13609","1"
"12651","4225","1"
"12651","21200","2"
"12651","21128","1"
"3393","21506","1"
"3393","21504","2"
"3393","21505","1"
"12651","15026","2"
"3393","21508","49"
"12651","13857","2"
"12651","13858","3"
"12651","13859","3"
"9361","19607","1"
"9361","19021","1"
"12651","16434","1"
"9361","20095","1"
"12651","2594","2"
"12651","15719","2"
"12651","16569","2"
"12651","16021","1"
"12651","14538","1"
"12651","15157","1"
"12651","14802","1"
"12651","7054","1"
"12651","6945","3"
"12651","4632","1"
"6849","6933","3"
"6849","18036","2"
"6849","16586","2"
"12651","4319","1"
"6849","16089","5"
"4427","21413","1"
"4427","21407","1"
"4427","21328","1"
"12651","21470","1"
"12651","20547","1"
"12651","20405","3"
"4427","16589","1"
"12651","7376","3"
"6849","13092","1"
"6849","15225","2"
"12651","3352","2"
"6849","17214","1"
"6849","15748","1"
"12651","20062","1"
"11982","5537","1"
"12651","21443","1"
"12651","21439","2"
"12651","21081","1"
"12651","20665","2"
"12651","18384","1"
"12651","3373","3"
"12651","14998","1"
"12651","21397","1"
"12651","21395","2"
"12651","21453","1"
"12652","19067","1"
"12652","18166","1"
"12652","21470","2"
"12651","21388","9"
"12652","21205","13"
"9534","21508","1"
"12652","21112","1"
"12652","21204","14"
"12651","20981","1"
"12652","21113","7"
"12651","9629","2"
"12651","14857","2"
"12651","1960","1"
"12651","2907","1"
"12651","2893","1"
"12652","21140","3"
"12652","21389","16"
"12652","21139","9"
"12652","21138","13"
"12652","20987","17"
"12652","20919","21"
"12651","21509","21"
"12652","21157","1"
"12652","18695","13"
"12652","21356","10"
"12652","21354","1"
"12652","21355","2"
"12652","21401","1"
"12652","21066","1"
"12652","21092","6"
"12652","21443","4"
"12652","21166","5"
"12651","21510","23"
"12651","21511","19"
"12651","21512","30"
"12651","21501","1"
"2742","21511","1"
"6600","21507","1"
"6600","21505","1"
"6600","21450","1"
"6600","21294","1"
"5748","10169","1"
"11545","21508","1"
"11545","18166","1"
"11545","20915","1"
"11545","21436","1"
"7099","18747","1"
"12582","18166","1"
"12090","20657","1"
"12439","21204","5"
"3393","21513","8"
"9361","21073","2"
"9205","21507","1"
"9205","21505","1"
"12651","21508","3"
"12651","21513","1"
"8626","21156","11"
"6849","18167","1"
"6849","18163","1"
"8945","21512","1"
"8945","18166","2"
"8945","21507","1"
"8945","21505","1"
"8945","21504","1"
"8945","21503","1"
"8945","21421","1"
"8945","21419","1"
"8945","21399","1"
"8945","9767","1"
"8945","16541","1"
"8945","21203","1"
"8945","21470","1"
"8945","21371","1"
"8945","21101","2"
"8945","20858","1"
"12653","21322","1"
"12653","21386","1"
"12653","20890","1"
"12653","13415","1"
"9361","19067","1"
"9361","21507","1"
"9361","21481","1"
"12578","21470","1"
"12578","21418","1"
"12654","21514","9"
"3513","21431","9"
"9438","9500","1"
"9438","18039","10"
"12651","21514","1"
"12619","21511","1"
"3744","13724","3"
"3744","16434","1"
"3744","16462","1"
"3744","16464","1"
"12090","20676","2"
"3192","21500","7"
"3192","21480","1"
"3192","21470","20"
"12655","21514","4"
"3192","18166","5"
"3192","21431","10"
"3192","21460","3"
"3192","13644","7"
"3192","21388","5"
"3192","21127","3"
"3192","21112","1"
"3192","21111","2"
"3192","21025","2"
"9361","21415","1"
"6849","21509","1"
"6849","18166","1"
"9361","21444","1"
"6849","20915","1"
"6849","21449","1"
"6849","21450","1"
"9361","20244","1"
"6849","21412","1"
"9361","21312","1"
"9361","20692","1"
"9361","20870","1"
"9361","20869","1"
"4","21514","2"
"4","21504","1"
"4","21442","1"
"3744","21209","3"
"12655","21515","14"
"12655","18876","1"
"12655","18048","2"
"3744","12742","2"
"12655","18162","2"
"3744","6434","1"
"3744","4664","1"
"3744","4436","1"
"3744","14247","1"
"12655","14117","1"
"12655","4386","2"
"12652","21332","3"
"12655","17483","1"
"12652","21167","1"
"12655","17709","2"
"11590","21515","1"
"12651","21425","11"
"12651","21424","4"
"12651","21423","8"
"12651","21421","8"
"12651","21307","2"
"12655","21516","14"
"12655","21512","1"
"12655","20954","2"
"11590","21517","1"
"11590","18166","1"
"12655","5684","1"
"11590","7221","1"
"12655","18360","2"
"12655","17307","1"
"12651","15604","1"
"12655","12283","4"
"12656","21510","1"
"12656","21355","1"
"12651","8868","1"
"12656","13234","1"
"12651","18207","1"
"12656","21507","2"
"11590","21518","1"
"12656","21388","1"
"12656","21431","1"
"12651","21422","3"
"12656","21432","2"
"12651","19328","2"
"12656","21508","1"
"12651","19060","4"
"12656","19067","2"
"12655","21519","3"
"12656","21428","1"
"12656","21340","2"
"12656","21114","2"
"11590","21520","1"
"12651","18956","5"
"12656","21398","2"
"12656","19265","1"
"11590","7210","1"
"12656","21515","1"
"12655","21521","8"
"12656","18166","1"
"12656","21449","1"
"12656","16206","1"
"12655","20833","6"
"12656","16308","1"
"12656","19553","1"
"12656","17810","2"
"12656","3342","1"
"12656","15843","1"
"11590","21522","1"
"12656","16587","1"
"12656","18931","1"
"12656","21418","1"
"12656","20997","1"
"11590","21523","5"
"12656","15925","1"
"12656","12285","1"
"12655","21524","44"
"12656","15506","1"
"12655","18157","3"
"12656","18033","1"
"12656","15485","1"
"12656","15004","1"
"12656","21521","1"
"11590","21525","1"
"12655","20625","1"
"11590","21526","1"
"11590","21527","1"
"12655","21528","7"
"11590","21449","1"
"11590","1158","1"
"11590","21529","1"
"11590","2153","1"
"12655","21529","1"
"4350","8765","8"
"12655","13867","1"
"12655","2896","1"
"4350","8758","5"
"4350","6005","3"
"4350","6006","2"
"4350","6011","2"
"11590","21530","5"
"12655","21531","8"
"12655","21307","2"
"12655","18125","2"
"12655","15199","1"
"12655","21532","14"
"12572","18166","2"
"12655","18128","1"
"12572","15880","1"
"12572","9767","1"
"11590","21533","1"
"12655","21534","4"
"12655","18475","1"
"12655","3861","2"
"12443","281","1"
"12655","21535","8"
"8174","21536","8"
"12655","21537","3"
"12655","7488","3"
"12655","15529","2"
"12654","21531","1"
"12651","15428","1"
"12655","21538","11"
"12655","15314","1"
"12651","7334","1"
"12651","7348","1"
"3393","21532","1"
"3393","21528","1"
"12655","21539","15"
"12655","20929","1"
"12655","2907","1"
"12655","1960","1"
"9265","19459","1"
"12655","21540","8"
"9265","8189","1"
"9265","19052","1"
"12655","10051","1"
"9265","16089","3"
"9265","2395","1"
"12655","16459","2"
"12655","16686","6"
"9265","19033","1"
"12520","21435","1"
"12655","21541","11"
"12655","18467","1"
"9265","21537","1"
"9265","21530","1"
"12655","15503","2"
"12655","16737","1"
"12655","20403","1"
"12655","21542","21"
"1292","21543","1"
"12655","21544","13"
"12655","21545","16"
"12655","17956","6"
"12655","21546","7"
"12655","15024","1"
"12655","21422","1"
"12655","2735","3"
"12655","21457","2"
"12655","15497","1"
"12655","19523","1"
"12655","15498","1"
"12655","21543","2"
"12655","8605","1"
"3393","21519","1"
"12655","21023","1"
"12655","21547","13"
"12655","21548","11"
"12655","21024","1"
"12655","21164","2"
"12655","18001","1"
"9265","21186","10"
"9265","21548","1"
"9265","21543","1"
"9265","21547","1"
"12655","18328","1"
"12630","21541","1"
"12630","18623","1"
"12630","17709","1"
"12630","17307","1"
"12657","19183","2"
"12657","16771","1"
"3192","21535","1"
"3192","21475","1"
"3192","21029","4"
"9688","20122","1"
"9688","20912","1"
"9688","18817","1"
"5276","21545","1"
"5276","21513","1"
"12651","21548","4"
"12651","21546","5"
"12651","21541","3"
"12651","21540","2"
"12651","21537","1"
"12651","21531","4"
"12651","21547","5"
"12651","21543","1"
"12651","21542","1"
"12658","20081","1"
"12658","18068","1"
"12658","19724","1"
"12651","3328","3"
"12651","21046","1"
"12656","21186","1"
"12656","21548","1"
"12656","21545","1"
"12656","21543","1"
"12656","21535","1"
"12656","21376","1"
"9310","3545","1"
"6849","21540","1"
"6849","21521","3"
"6849","21548","1"
"12651","21186","2"
"12651","21535","1"
"12651","17659","1"
"12651","20013","2"
"12651","19588","2"
"12657","21549","17"
"12651","17871","3"
"12651","17869","2"
"12651","17870","1"
"12651","16734","11"
"12651","16731","5"
"12651","16732","5"
"12651","16733","6"
"12651","16824","3"
"12651","16858","1"
"12651","16860","1"
"12651","16864","1"
"12651","14949","2"
"12651","14988","2"
"12651","11230","1"
"12651","13754","1"
"12324","21434","1"
"12324","21435","2"
"7394","21420","2"
"12324","9767","1"
"7394","20812","2"
"7394","21413","5"
"12324","21360","1"
"12659","21550","4"
"12651","18164","6"
"12555","21444","1"
"12555","21428","2"
"12555","21341","1"
"12324","16821","1"
"12651","18163","3"
"9534","21542","3"
"12659","20538","1"
"12324","16787","1"
"12555","19586","1"
"12651","16717","10"
"12324","8139","1"
"12555","19126","2"
"12651","16716","3"
"12555","16505","1"
"12555","21173","1"
"12324","19389","2"
"12651","21221","1"
"12555","16363","1"
"12660","16616","3"
"7394","14633","1"
"12660","19331","1"
"12660","15026","1"
"12651","16576","1"
"7394","14641","2"
"12660","19332","1"
"12555","21342","1"
"12324","20879","1"
"12555","14730","1"
"12555","15027","1"
"12660","19012","1"
"12555","15003","1"
"12555","845","1"
"12324","20667","2"
"12660","13320","1"
"12630","21548","1"
"12630","21547","3"
"12655","18166","1"
"12655","21485","1"
"12655","21478","1"
"4254","21548","1"
"4254","21186","2"
"4254","21544","1"
"4254","21540","1"
"4254","21537","1"
"4254","19342","3"
"12655","21536","1"
"7394","21549","1"
"7394","21538","1"
"4254","17372","2"
"4254","2315","1"
"4254","18454","1"
"4254","4575","1"
"4254","15309","5"
"4254","18654","4"
"4254","16062","1"
"12656","21516","1"
"4808","21186","2"
"4808","21550","1"
"12656","21065","1"
"12656","20838","3"
"4254","21546","1"
"4254","21139","1"
"4254","20987","2"
"12656","20708","1"
"12651","16996","1"
"12641","21551","2"
"3508","21551","1"
"3508","21547","1"
"3508","20304","1"
"9534","18474","1"
"9534","18473","1"
"9534","18472","1"
"9534","16824","2"
"9534","16065","1"
"9534","15221","1"
"12651","15559","1"
"12651","15560","1"
"3508","21552","4"
"9534","7314","1"
"12613","21470","1"
"12613","4734","1"
"12651","5890","3"
"9886","16372","3"
"9804","16341","1"
"9804","21507","1"
"9662","21544","1"
"9662","21541","2"
"9869","21403","1"
"11605","21516","1"
"11605","21439","18"
"9534","21521","8"
"11605","14046","1"
"11605","21378","1"
"11605","21443","3"
"11605","20957","1"
"11605","15889","1"
"11605","21183","2"
"11605","21548","3"
"9534","20392","7"
"11605","21164","2"
"11605","21109","2"
"11605","21023","2"
"11605","19052","1"
"3275","21534","1"
"3275","21521","1"
"9534","17175","2"
"3215","17175","1"
"3275","21457","1"
"12661","6148","2"
"12662","20668","1"
"12662","18390","1"
"12662","15895","3"
"6176","16341","1"
"6176","16326","1"
"12662","18522","1"
"6176","16337","1"
"6176","21549","1"
"12662","15637","2"
"12662","3133","2"
"9534","21544","16"
"6176","21505","1"
"6176","21504","1"
"9534","18805","1"
"6176","13644","1"
"9534","20297","1"
"6176","21397","1"
"12662","18409","1"
"6176","21396","1"
"12662","17368","1"
"9534","15503","1"
"6176","9767","2"
"12662","18406","2"
"6176","16541","1"
"6176","21386","1"
"3744","16332","1"
"6176","21342","1"
"3744","21541","1"
"3744","21423","1"
"3744","12736","1"
"6176","21197","1"
"6176","18916","1"
"3744","18456","1"
"6176","17735","1"
"6176","14730","4"
"6176","8805","1"
"6176","18912","2"
"6176","21162","1"
"6176","17214","2"
"6176","15694","2"
"6176","15858","1"
"6176","15537","1"
"6176","17834","1"
"6176","13119","1"
"6176","16001","1"
"6176","14947","1"
"6176","11906","1"
"6176","14055","1"
"6176","3902","1"
"6176","18591","1"
"6176","15265","3"
"6176","15264","1"
"6176","21520","1"
"6176","18166","2"
"6176","21470","1"
"6176","21436","3"
"6176","21428","4"
"5648","14730","7"
"6176","21459","2"
"6176","21552","1"
"12663","21439","1"
"12663","20837","1"
"12663","21095","1"
"12663","20161","1"
"12663","21118","1"
"12651","16337","9"
"11605","21050","1"
"11605","21182","2"
"11605","19201","1"
"4546","18025","12"
"4546","18023","4"
"11605","21547","7"
"11605","21203","2"
"4546","18021","2"
"11605","21175","1"
"4546","15510","6"
"4546","15508","3"
"4546","15506","4"
"4546","7857","1"
"4546","7923","5"
"4546","15200","4"
"11605","21375","1"
"4546","15201","1"
"4546","15202","2"
"4546","15203","4"
"4546","15204","1"
"4546","15205","1"
"4546","15207","1"
"4546","15210","3"
"4546","15220","4"
"4546","15223","1"
"4546","15505","1"
"12665","13393","1"
"7394","15210","1"
"7394","21504","1"
"7394","20985","1"
"12665","15201","1"
"9632","19220","4"
"9632","19221","4"
"9632","13282","1"
"9632","5332","1"
"12651","7923","1"
"12651","15508","1"
"12651","7858","1"
"12651","15210","1"
"12651","18036","2"
"9315","21545","1"
"9315","21389","1"
"6600","15210","1"
"6499","21516","1"
"6499","21498","6"
"6499","21492","1"
"6499","21478","1"
"6499","21474","1"
"6499","21504","1"
"6499","21495","1"
"6499","21491","1"
"6849","15220","1"
"6849","7857","1"
"6849","21549","1"
"6849","15568","1"
"12651","15202","1"
"12651","18021","1"
"12651","16573","2"
"12651","16616","1"
"12651","12100","1"
"12651","15537","2"
"12651","15687","3"
"12651","16099","2"
"12651","19004","1"
"12651","19314","4"
"5482","17870","1"
"5482","19003","2"
"5482","14802","1"
"5482","7054","1"
"5482","18538","1"
"5482","21506","1"
"5482","21415","1"
"5482","21459","1"
"5482","19268","1"
"5482","3386","1"
"5482","16653","1"
"5482","16448","1"
"12383","19968","1"
"12666","20913","1"
"12666","21470","2"
"12666","21343","1"
"12666","21203","1"
"5482","21553","6"
"5482","16136","5"
"5482","15206","13"
"5482","15208","9"
"5482","15209","10"
"5482","15211","10"
"5482","15212","9"
"5482","15214","8"
"5482","15215","8"
"5482","15218","7"
"5482","15219","7"
"9897","21554","4"
"9897","15214","1"
"12666","21164","1"
"9897","21555","3"
"9897","15505","1"
"9897","21521","1"
"5550","21556","1"
"5482","18749","1"
"5482","18783","1"
"5482","18644","1"
"3591","21553","9"
"3363","3940","1"
"4427","18942","1"
"4427","18035","1"
"4427","18941","1"
"3353","15214","1"
"3353","15212","1"
"3353","15208","1"
"12651","21557","11"
"9534","21555","1"
"12651","21558","14"
"12651","21559","8"
"12651","21560","9"
"4427","18163","4"
"4427","18161","4"
"4427","17149","1"
"12439","21203","12"
"12651","21561","14"
"12651","21562","12"
"12651","21563","6"
"12651","18048","1"
"12651","21521","1"
"12651","21539","4"
"3192","21563","2"
"3192","21559","3"
"3192","21553","5"
"3192","21476","1"
"3192","21420","4"
"3192","21398","1"
"3192","9767","2"
"3192","21560","4"
"3192","20915","1"
"4923","21424","1"
"4923","17577","1"
"4923","19220","1"
"4923","20928","2"
"4923","16570","1"
"4923","2678","1"
"4554","18163","1"
"4923","17819","1"
"4923","17603","1"
"8085","11542","6"
"3744","21447","1"
"12651","16136","13"
"12651","15229","2"
"12652","21338","1"
"12652","19502","2"
"12652","17367","3"
"12668","13385","2"
"12668","13386","2"
"12668","13388","3"
"12668","13387","1"
"12413","21564","1"
"12652","21564","1"
"12652","21168","3"
"12652","20977","3"
"12652","21117","1"
"12652","19724","4"
"12652","21562","1"
"12413","21565","1"
"4254","21563","2"
"4254","14762","1"
"4254","21138","1"
"4254","10248","1"
"4254","15312","1"
"4254","15319","1"
"12652","20915","1"
"12652","21421","1"
"9159","19079","1"
"9290","15309","7"
"9159","21054","1"
"9310","2667","2"
"9310","18655","1"
"9310","8989","1"
"5040","21566","3"
"9897","21567","5"
"9897","21568","4"
"9897","21569","2"
"9897","21419","1"
"1919","21566","1"
"12651","21566","1"
"12651","20915","4"
"12670","20234","1"
"12670","20235","1"
"1619","21430","1"
"1619","15203","1"
"1619","21548","3"
"12652","20922","6"
"12652","20918","1"
"12652","20921","1"
"12630","21565","1"
"12652","20924","1"
"12652","20925","4"
"12630","21564","1"
"1619","21378","2"
"12630","21023","1"
"12630","21109","1"
"1619","7458","1"
"12655","21110","1"
"12655","16067","1"
"5482","21560","1"
"5482","21512","3"
"12655","21564","1"
"12670","11890","1"
"12670","19837","1"
"5550","21569","1"
"5550","21396","1"
"5550","21570","1"
"2742","21570","1"
"2742","16880","1"
"2742","15677","2"
"2742","12610","2"
"2742","16129","1"
"2742","12608","1"
"2742","12609","1"
"2742","12606","1"
"12652","12609","1"
"12652","12610","1"
"12652","21570","2"
"12652","21566","1"
"9534","845","1"
"9534","18162","1"
"5550","21571","2"
"12652","21571","1"
"12652","12606","1"
"12651","21571","2"
"12651","12606","1"
"12651","12610","1"
"12651","21570","2"
"12651","1799","1"
"12652","18654","1"
"12652","15309","2"
"12652","18693","1"
"12048","21425","1"
"12048","19503","1"
"12652","21417","1"
"12652","21213","1"
"12652","21200","3"
"12652","21209","1"
"12652","21084","2"
"12652","21060","3"
"4427","21521","1"
"12652","20356","1"
"12652","20715","1"
"12652","21366","1"
"12652","20880","1"
"6176","9992","2"
"6176","8492","3"
"6176","8493","1"
"6176","8494","1"
"6176","21566","1"
"6176","21570","1"
"9886","16333","3"
"9886","16334","1"
"9886","16335","1"
"9886","16384","1"
"9886","16571","2"
"9886","16572","1"
"9886","16654","1"
"9886","16346","1"
"12671","21572","3"
"9886","21573","14"
"12671","21456","3"
"12652","16655","2"
"12652","12608","1"
"9886","21574","13"
"12671","21571","1"
"12651","21574","1"
"12651","21573","2"
"10285","12609","1"
"10285","21570","2"
"10285","21422","1"
"9886","21575","33"
"4427","21573","1"
"4427","21562","1"
"12651","16655","1"
"7394","16576","1"
"9438","16575","1"
"7394","16419","1"
"7394","16412","1"
"9438","21575","1"
"9438","21574","1"
"7394","21574","1"
"9438","21573","1"
"9438","21572","1"
"7394","17179","1"
"4808","16576","1"
"4808","16575","1"
"7394","21332","1"
"7394","21395","2"
"7394","21114","1"
"7394","21175","1"
"12672","16427","1"
"12672","18778","1"
"7394","19926","1"
"12671","20202","1"
"12672","20952","3"
"2","16419","2"
"2","16412","1"
"12672","19689","1"
"12672","19687","1"
